# Wavelength Var_Radius_1 Var_Radius_2 Var_Radius_3 Var_Radius_4
7.527249023437500000e+03 7.773079833984375000e+02 4.227718734741210938e+01 1.584789180755615234e+01 9.169229507446289062e+00
7.528499023437500000e+03 8.093821411132812500e+02 4.203874588012695312e+01 1.933518600463867188e+01 1.106470489501953125e+01
7.529749023437500000e+03 8.145499267578125000e+02 5.335816192626953125e+01 2.647593879699707031e+01 1.806019401550292969e+01
7.530999023437500000e+03 8.030092163085937500e+02 5.186091232299804688e+01 2.604533004760742188e+01 1.825046348571777344e+01
7.532249023437500000e+03 7.841502075195312500e+02 4.131243515014648438e+01 1.662029457092285156e+01 1.127033138275146484e+01
7.533499023437500000e+03 7.778349609375000000e+02 3.726435470581054688e+01 1.422748184204101562e+01 9.129769325256347656e+00
7.534749023437500000e+03 7.470465087890625000e+02 3.789250183105468750e+01 1.640616607666015625e+01 8.904716491699218750e+00
7.535999023437500000e+03 7.513716430664062500e+02 4.210874557495117188e+01 1.546435451507568359e+01 8.241450309753417969e+00
7.537249023437500000e+03 7.747987060546875000e+02 4.049719238281250000e+01 1.680696296691894531e+01 8.370656013488769531e+00
7.538499023437500000e+03 7.561046752929687500e+02 3.904990386962890625e+01 1.806185722351074219e+01 1.113421344757080078e+01
7.539749023437500000e+03 7.552152099609375000e+02 4.551167678833007812e+01 1.968961334228515625e+01 1.186043453216552734e+01
7.540999023437500000e+03 7.544817504882812500e+02 4.066657638549804688e+01 2.019741439819335938e+01 1.014579772949218750e+01
7.542249023437500000e+03 7.349221801757812500e+02 3.853239059448242188e+01 1.553603458404541016e+01 8.635314941406250000e+00
7.543499023437500000e+03 7.970332031250000000e+02 4.052133560180664062e+01 1.430561065673828125e+01 8.609072685241699219e+00
7.544749023437500000e+03 7.897223510742187500e+02 4.217474365234375000e+01 1.719155502319335938e+01 8.743349075317382812e+00
7.545999023437500000e+03 7.594935913085937500e+02 3.777035522460937500e+01 1.629736709594726562e+01 8.721192359924316406e+00
7.547249023437500000e+03 7.733330078125000000e+02 3.684091949462890625e+01 1.551420879364013672e+01 9.980177879333496094e+00
7.548499023437500000e+03 8.099844970703125000e+02 3.918923950195312500e+01 1.541296291351318359e+01 8.275940895080566406e+00
7.549749023437500000e+03 7.525572509765625000e+02 3.706496810913085938e+01 1.602912330627441406e+01 7.495735645294189453e+00
7.550999023437500000e+03 7.705650634765625000e+02 4.006250381469726562e+01 1.439530467987060547e+01 7.863970756530761719e+00
7.552249023437500000e+03 7.662787475585937500e+02 4.225980758666992188e+01 1.439510440826416016e+01 8.972311019897460938e+00
7.553499023437500000e+03 7.600262451171875000e+02 3.910588455200195312e+01 1.780579376220703125e+01 7.832891464233398438e+00
7.554749023437500000e+03 7.731962280273437500e+02 3.968735504150390625e+01 1.384868717193603516e+01 8.150092124938964844e+00
7.555999023437500000e+03 7.249910278320312500e+02 4.635334014892578125e+01 2.015513610839843750e+01 1.122507190704345703e+01
7.557249023437500000e+03 7.698546752929687500e+02 5.283164978027343750e+01 2.600942993164062500e+01 1.542607498168945312e+01
7.558499023437500000e+03 7.650065307617187500e+02 4.482827758789062500e+01 1.932300376892089844e+01 1.104269886016845703e+01
7.559749023437500000e+03 8.032689208984375000e+02 3.936291503906250000e+01 1.348330879211425781e+01 8.005620002746582031e+00
7.560999023437500000e+03 7.921911621093750000e+02 4.274505615234375000e+01 1.456727695465087891e+01 7.847960472106933594e+00
7.562249023437500000e+03 7.538994140625000000e+02 3.808564376831054688e+01 1.720306777954101562e+01 9.758385658264160156e+00
7.563499023437500000e+03 7.751858520507812500e+02 3.987364578247070312e+01 1.574759387969970703e+01 8.516009330749511719e+00
7.564749023437500000e+03 7.638600463867187500e+02 3.774627685546875000e+01 1.345439529418945312e+01 8.411621093750000000e+00
7.565999023437500000e+03 8.013063964843750000e+02 4.350360488891601562e+01 1.623902320861816406e+01 9.393628120422363281e+00
7.567249023437500000e+03 7.477938842773437500e+02 4.062680053710937500e+01 1.700287055969238281e+01 1.095899868011474609e+01
7.568499023437500000e+03 7.745679931640625000e+02 4.257911682128906250e+01 1.824188232421875000e+01 1.002675056457519531e+01
7.569749023437500000e+03 8.278843383789062500e+02 5.039511871337890625e+01 2.984617996215820312e+01 1.552616024017333984e+01
7.570999023437500000e+03 8.220866699218750000e+02 7.633042907714843750e+01 5.205566787719726562e+01 3.288683700561523438e+01
7.572249023437500000e+03 8.251113891601562500e+02 6.965618896484375000e+01 4.015023422241210938e+01 2.982378578186035156e+01
7.573499023437500000e+03 8.051468505859375000e+02 4.779978561401367188e+01 2.114445877075195312e+01 1.492914009094238281e+01
7.574749023437500000e+03 7.471204833984375000e+02 4.534186553955078125e+01 1.858736801147460938e+01 1.058810329437255859e+01
7.575999023437500000e+03 7.671387939453125000e+02 4.069640731811523438e+01 1.589514160156250000e+01 9.257608413696289062e+00
7.577249023437500000e+03 7.576867065429687500e+02 4.163216781616210938e+01 1.517025756835937500e+01 8.316602706909179688e+00
7.578499023437500000e+03 7.676066894531250000e+02 4.162233352661132812e+01 1.476380157470703125e+01 8.009951591491699219e+00
7.579749023437500000e+03 8.008906250000000000e+02 4.293242263793945312e+01 1.341232109069824219e+01 8.433905601501464844e+00
7.580999023437500000e+03 7.954282836914062500e+02 4.050611114501953125e+01 1.527194786071777344e+01 7.422535419464111328e+00
7.582249023437500000e+03 7.630080566406250000e+02 3.904396820068359375e+01 1.558878326416015625e+01 7.125931739807128906e+00
7.583499023437500000e+03 8.186473999023437500e+02 3.795277404785156250e+01 1.935922431945800781e+01 8.976591110229492188e+00
7.584749023437500000e+03 8.059656372070312500e+02 5.017536544799804688e+01 2.613601303100585938e+01 1.524290657043457031e+01
7.585999023437500000e+03 8.079993286132812500e+02 5.332836151123046875e+01 2.887594985961914062e+01 1.628418350219726562e+01
7.587249023437500000e+03 7.710336914062500000e+02 4.802981567382812500e+01 2.021784973144531250e+01 1.198430919647216797e+01
7.588499023437500000e+03 7.849158325195312500e+02 3.936704254150390625e+01 1.694486999511718750e+01 1.020551300048828125e+01
7.589749023437500000e+03 7.952576293945312500e+02 3.870148468017578125e+01 1.553323936462402344e+01 8.003623008728027344e+00
7.590999023437500000e+03 9.783388061523437500e+02 4.345705413818359375e+01 1.841725349426269531e+01 8.826760292053222656e+00
7.592249023437500000e+03 2.784390869140625000e+03 6.427915954589843750e+01 2.543037986755371094e+01 9.293812751770019531e+00
7.593499023437500000e+03 3.136332519531250000e+03 7.839821624755859375e+01 2.637543678283691406e+01 1.235575199127197266e+01
7.594749023437500000e+03 2.224435058593750000e+03 7.024965667724609375e+01 2.818455696105957031e+01 1.477628517150878906e+01
7.595999023437500000e+03 2.361148193359375000e+03 9.535847473144531250e+01 5.131075286865234375e+01 2.928259086608886719e+01
7.597249023437500000e+03 2.562215087890625000e+03 1.547741699218750000e+02 1.171028823852539062e+02 6.431089782714843750e+01
7.598499023437500000e+03 2.320113769531250000e+03 1.786020660400390625e+02 1.236158828735351562e+02 8.621935272216796875e+01
7.599749023437500000e+03 2.326124023437500000e+03 1.450997467041015625e+02 4.986104202270507812e+01 4.879034042358398438e+01
7.600999023437500000e+03 2.386321289062500000e+03 1.223899765014648438e+02 4.461320877075195312e+01 2.836058998107910156e+01
7.602249023437500000e+03 2.308659667968750000e+03 1.376221923828125000e+02 6.348030853271484375e+01 2.853397369384765625e+01
7.603499023437500000e+03 2.506530029296875000e+03 1.764614105224609375e+02 7.131061553955078125e+01 4.027115631103515625e+01
7.604749023437500000e+03 2.251237304687500000e+03 1.391777191162109375e+02 7.140206909179687500e+01 4.769923782348632812e+01
7.605999023437500000e+03 2.323134277343750000e+03 1.502178344726562500e+02 6.545126342773437500e+01 3.168989181518554688e+01
7.607249023437500000e+03 2.382966308593750000e+03 1.354271697998046875e+02 7.623262786865234375e+01 2.539086723327636719e+01
7.608499023437500000e+03 2.233005859375000000e+03 1.250188980102539062e+02 7.546620941162109375e+01 2.928124046325683594e+01
7.609749023437500000e+03 2.205161865234375000e+03 1.159148025512695312e+02 7.427362060546875000e+01 3.356522369384765625e+01
7.610999023437500000e+03 2.279953857421875000e+03 1.128772125244140625e+02 5.212621307373046875e+01 2.614244461059570312e+01
7.612249023437500000e+03 2.243663085937500000e+03 9.654479217529296875e+01 5.803338623046875000e+01 2.265966033935546875e+01
7.613499023437500000e+03 2.543331542968750000e+03 9.977276611328125000e+01 4.123756790161132812e+01 1.611668205261230469e+01
7.614749023437500000e+03 2.264126953125000000e+03 7.837604522705078125e+01 3.065727806091308594e+01 1.462993621826171875e+01
7.615999023437500000e+03 3.202001464843750000e+03 7.084890747070312500e+01 3.256906127929687500e+01 1.927374839782714844e+01
7.617249023437500000e+03 3.878721923828125000e+03 9.076059722900390625e+01 4.128072357177734375e+01 2.405459594726562500e+01
7.618499023437500000e+03 2.002040771484375000e+03 7.159606170654296875e+01 2.816522026062011719e+01 1.710874366760253906e+01
7.619749023437500000e+03 3.367613769531250000e+03 7.550912475585937500e+01 2.685054397583007812e+01 1.477754402160644531e+01
7.620999023437500000e+03 2.778132324218750000e+03 8.227313232421875000e+01 3.216286087036132812e+01 1.978499412536621094e+01
7.622249023437500000e+03 2.704534912109375000e+03 9.247875976562500000e+01 5.005214691162109375e+01 2.505764389038085938e+01
7.623499023437500000e+03 2.010315429687500000e+03 8.757958984375000000e+01 4.281340026855468750e+01 2.125136756896972656e+01
7.624749023437500000e+03 2.521860351562500000e+03 8.495713043212890625e+01 3.719213104248046875e+01 1.924581718444824219e+01
7.625999023437500000e+03 2.342703857421875000e+03 9.089858245849609375e+01 4.834714126586914062e+01 2.602696609497070312e+01
7.627249023437500000e+03 2.012579589843750000e+03 1.248807067871093750e+02 8.635726928710937500e+01 5.486622619628906250e+01
7.628499023437500000e+03 2.653776367187500000e+03 1.600271148681640625e+02 8.906248474121093750e+01 5.150183105468750000e+01
7.629749023437500000e+03 2.299684082031250000e+03 9.774816894531250000e+01 4.959148788452148438e+01 2.785587692260742188e+01
7.630999023437500000e+03 1.758115966796875000e+03 8.967655944824218750e+01 4.106766891479492188e+01 2.059687232971191406e+01
7.632249023437500000e+03 2.319535400390625000e+03 7.474447631835937500e+01 3.679573059082031250e+01 1.894873619079589844e+01
7.633499023437500000e+03 2.668117187500000000e+03 7.307751464843750000e+01 3.114307975769042969e+01 1.529373836517333984e+01
7.634749023437500000e+03 1.824589721679687500e+03 7.962743377685546875e+01 3.199491310119628906e+01 1.520419788360595703e+01
7.635999023437500000e+03 1.900129028320312500e+03 8.162197875976562500e+01 2.781318283081054688e+01 1.738508796691894531e+01
7.637249023437500000e+03 2.708225585937500000e+03 7.451811981201171875e+01 3.228425598144531250e+01 1.880943298339843750e+01
7.638499023437500000e+03 2.220050781250000000e+03 7.465740203857421875e+01 3.915143203735351562e+01 1.696557426452636719e+01
7.639749023437500000e+03 1.871413940429687500e+03 7.043423461914062500e+01 3.046277236938476562e+01 1.813597869873046875e+01
7.640999023437500000e+03 2.360636718750000000e+03 6.822257232666015625e+01 3.134897994995117188e+01 2.082236862182617188e+01
7.642249023437500000e+03 2.748799804687500000e+03 7.688613891601562500e+01 3.335254669189453125e+01 1.501072788238525391e+01
7.643499023437500000e+03 2.113334472656250000e+03 7.255718994140625000e+01 2.323172187805175781e+01 1.690954399108886719e+01
7.644749023437500000e+03 2.004834594726562500e+03 7.136060333251953125e+01 3.193251800537109375e+01 1.567092227935791016e+01
7.645999023437500000e+03 2.684182128906250000e+03 6.706250000000000000e+01 2.967340850830078125e+01 1.475653076171875000e+01
7.647249023437500000e+03 2.779522460937500000e+03 6.780743408203125000e+01 2.823685646057128906e+01 1.387266445159912109e+01
7.648499023437500000e+03 2.140011962890625000e+03 7.082155609130859375e+01 2.770172500610351562e+01 1.584157276153564453e+01
7.649749023437500000e+03 2.083650634765625000e+03 6.600746917724609375e+01 3.138438034057617188e+01 2.071809577941894531e+01
7.650999023437500000e+03 3.010170898437500000e+03 7.600507354736328125e+01 3.149714469909667969e+01 1.878280258178710938e+01
7.652249023437500000e+03 3.106784423828125000e+03 7.911525726318359375e+01 3.224254989624023438e+01 2.216683197021484375e+01
7.653499023437500000e+03 2.397238525390625000e+03 7.941571044921875000e+01 3.064329147338867188e+01 1.620171546936035156e+01
7.654749023437500000e+03 2.179524414062500000e+03 6.915091705322265625e+01 3.334922790527343750e+01 1.553144073486328125e+01
7.655999023437500000e+03 2.884657470703125000e+03 6.932357025146484375e+01 2.348851966857910156e+01 1.294017696380615234e+01
7.657249023437500000e+03 1.708668945312500000e+03 5.256797790527343750e+01 2.231343269348144531e+01 1.094663906097412109e+01
7.658499023437500000e+03 2.492542236328125000e+03 6.552799987792968750e+01 2.488720893859863281e+01 1.290139865875244141e+01
7.659749023437500000e+03 2.463800292968750000e+03 6.817044067382812500e+01 2.576450920104980469e+01 1.357029056549072266e+01
7.660999023437500000e+03 2.773033203125000000e+03 8.587450408935546875e+01 3.786989593505859375e+01 2.402318382263183594e+01
7.662249023437500000e+03 1.001600891113281250e+03 6.044742965698242188e+01 3.305380630493164062e+01 2.549180412292480469e+01
7.663499023437500000e+03 1.751757202148437500e+03 5.711796951293945312e+01 2.829496192932128906e+01 1.504381752014160156e+01
7.664749023437500000e+03 2.441832031250000000e+03 6.054640197753906250e+01 2.460136604309082031e+01 1.154235649108886719e+01
7.665999023437500000e+03 2.644296386718750000e+03 6.431729888916015625e+01 2.347673416137695312e+01 1.159849643707275391e+01
7.667249023437500000e+03 9.966495971679687500e+02 4.349824523925781250e+01 1.697761535644531250e+01 9.578753471374511719e+00
7.668499023437500000e+03 8.624357910156250000e+02 4.325546264648437500e+01 1.490754604339599609e+01 9.007721900939941406e+00
7.669749023437500000e+03 1.861903442382812500e+03 5.973075866699218750e+01 2.048104858398437500e+01 9.074356079101562500e+00
7.670999023437500000e+03 3.063211914062500000e+03 6.638289642333984375e+01 2.084553337097167969e+01 1.262061882019042969e+01
7.672249023437500000e+03 1.572461669921875000e+03 5.484390640258789062e+01 2.063552284240722656e+01 1.308648109436035156e+01
7.673499023437500000e+03 6.916721191406250000e+02 4.055051803588867188e+01 2.121013069152832031e+01 1.055622863769531250e+01
7.674749023437500000e+03 9.221793212890625000e+02 4.305334091186523438e+01 1.935256958007812500e+01 1.040088462829589844e+01
7.675999023437500000e+03 1.698238769531250000e+03 5.307660675048828125e+01 1.937767982482910156e+01 1.128857135772705078e+01
7.677249023437500000e+03 1.681351562500000000e+03 4.906873321533203125e+01 2.088942337036132812e+01 1.245043468475341797e+01
7.678499023437500000e+03 9.091256103515625000e+02 4.508591842651367188e+01 1.942247390747070312e+01 9.783588409423828125e+00
7.679749023437500000e+03 7.385073852539062500e+02 4.044368362426757812e+01 2.117765045166015625e+01 1.241229534149169922e+01
7.680999023437500000e+03 8.108509521484375000e+02 4.541449356079101562e+01 2.103616714477539062e+01 1.365682888031005859e+01
7.682249023437500000e+03 9.561732177734375000e+02 4.211296844482421875e+01 2.193737030029296875e+01 1.401961708068847656e+01
7.683499023437500000e+03 1.161861572265625000e+03 4.625806045532226562e+01 1.986787223815917969e+01 1.258629131317138672e+01
7.684749023437500000e+03 7.423798828125000000e+02 4.073429489135742188e+01 2.099709701538085938e+01 1.232813453674316406e+01
7.685999023437500000e+03 6.242530517578125000e+02 4.165984725952148438e+01 2.207586860656738281e+01 1.407310867309570312e+01
